Phenotype,Dose_mg,AUC_med,AUC_q1,AUC_q3,C24_med,C24_q1,C24_q3,pct_in_auc_target,pct_in_c24_target,pct_in_dual_target,pct_supra
Slow,1650,97.52811421116024,80.41217926809577,117.88695894594453,0.27632453837501836,0.15570262926902914,0.4891162562808206,1.5,0.15,0.15,76.55
Slow,1700,100.48351161149844,82.84891197318959,121.4592910352156,0.28469800923486743,0.1604208907620301,0.5039379610166032,1.25,0.15,0.15,77.45
Slow,1750,103.43890901183661,85.28564467828339,125.03162312448664,0.29307148009471645,0.16513915225503095,0.5187596657523855,1.05,0.15,0.15,78.45
Slow,1800,106.39430641217481,87.7223773833772,128.60395521375767,0.30144495095456547,0.16985741374803184,0.533581370488168,0.8,0.15,0.15,79.65
Intermediate,200,6.455353233188708,5.277689194913597,7.997869448181101,0.004144469204918182,0.0025603020786996765,0.0070795103308943135,0.0,9.85,0.0,0.0
Intermediate,250,8.069191541485885,6.597111493641997,9.997336810226376,0.005180586506147727,0.003200377598374596,0.008849387913617892,0.0,14.499999999999998,0.0,0.0
Intermediate,300,9.683029849783061,7.9165337923703945,11.996804172271652,0.006216703807377273,0.0038404531180495152,0.010619265496341469,0.25,19.05,0.0,0.0
Intermediate,350,11.29686815808024,9.235956091098796,13.996271534316929,0.007252821108606819,0.004480528637724434,0.01238914307906505,0.8,23.0,0.0,0.0
Intermediate,400,12.910706466377416,10.555378389827194,15.995738896362202,0.008288938409836364,0.005120604157399353,0.014159020661788627,2.3,26.650000000000002,0.0,0.0
Intermediate,450,14.524544774674595,11.874800688555593,17.995206258407478,0.00932505571106591,0.005760679677074273,0.015928898244512206,5.2,28.299999999999997,0.0,0.0
Intermediate,500,16.13838308297177,13.194222987283993,19.99467362045275,0.010361173012295454,0.006400755196749192,0.017698775827235783,10.5,30.3,0.3,0.0
Intermediate,550,17.752221391268947,14.513645286012393,21.994140982498028,0.011397290313525002,0.007040830716424111,0.019468653409959364,17.65,31.85,1.6,0.05
Intermediate,600,19.366059699566122,15.833067584740789,23.993608344543304,0.012433407614754546,0.0076809062360990304,0.021238530992682938,25.900000000000002,32.85,3.6999999999999997,0.15
Intermediate,650,20.979898007863305,17.15248988346919,25.99307570658858,0.013469524915984094,0.00832098175577395,0.023008408575406522,34.65,33.550000000000004,6.9,0.15
Intermediate,700,22.59373631616048,18.471912182197592,27.992543068633857,0.014505642217213639,0.008961057275448868,0.0247782861581301,42.449999999999996,34.35,11.0,0.15
Intermediate,750,24.207574624457656,19.79133448092599,29.99201043067913,0.015541759518443183,0.009601132795123788,0.026548163740853677,52.300000000000004,34.2,16.0,0.3
Intermediate,800,25.821412932754832,21.110756779654388,31.991477792724403,0.016577876819672727,0.010241208314798706,0.028318041323577254,60.099999999999994,33.4,20.45,0.3
Intermediate,850,27.435251241052015,22.43017907838279,33.99094515476969,0.017613994120902275,0.010881283834473628,0.030087918906300835,67.30000000000001,33.300000000000004,25.1,0.44999999999999996
Intermediate,900,29.04908954934919,23.749601377111187,35.990412516814956,0.01865011142213182,0.011521359354148546,0.03185779648902441,71.95,32.7,28.050000000000004,0.8
Intermediate,950,30.662927857646363,25.069023675839585,37.98987987886023,0.019686228723361364,0.012161434873823464,0.03362767407174799,75.8,32.300000000000004,30.45,0.8500000000000001
Intermediate,1000,32.27676616594354,26.388445974567986,39.9893472409055,0.02072234602459091,0.012801510393498384,0.03539755165447157,77.35,31.4,30.3,0.95
Intermediate,1050,33.89060447424072,27.707868273296384,41.98881460295078,0.02175846332582046,0.013441585913173303,0.03716742923719515,79.5,30.55,30.099999999999998,1.35
Intermediate,1100,35.50444278253789,29.027290572024786,43.988281964996055,0.022794580627050004,0.014081661432848221,0.03893730681991873,78.0,29.2,29.2,1.4500000000000002
Intermediate,1150,37.11828109083507,30.34671287075318,45.98774932704133,0.02383069792827955,0.014721736952523143,0.0407071844026423,76.35,27.900000000000002,27.900000000000002,1.7000000000000002
Intermediate,1200,38.732119399132245,31.666135169481578,47.98721668908661,0.024866815229509093,0.015361812472198061,0.042477061985365876,74.05000000000001,27.05,27.05,1.7999999999999998
Intermediate,1250,40.34595770742943,32.98555746820998,49.98668405113189,0.025902932530738637,0.016001887991872982,0.04424693956808946,72.75,25.55,25.55,2.1999999999999997
Intermediate,1300,41.95979601572661,34.30497976693838,51.98615141317716,0.02693904983196819,0.0166419635115479,0.046016817150813044,69.25,23.9,23.9,2.35
Intermediate,1350,43.573634324023786,35.624402065666786,53.985618775222434,0.027975167133197733,0.017282039031222822,0.04778669473353662,65.8,23.1,23.1,2.5
Intermediate,1400,45.18747263232096,36.943824364395184,55.985086137267714,0.029011284434427277,0.017922114550897737,0.0495565723162602,62.3,21.6,21.6,2.7
Intermediate,1450,46.80131094061814,38.26324666312358,57.98455349931299,0.03004740173565682,0.018562190070572658,0.05132644989898377,59.35,20.5,20.5,2.9499999999999997
Intermediate,1500,48.41514924891531,39.58266896185198,59.98402086135826,0.031083519036886366,0.019202265590247576,0.05309632748170735,55.85,19.650000000000002,19.650000000000002,3.05
